,File path,Position,Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Creation time,Time elapsed
742,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000120_YFP_000.tif,Pos1,,0.0642108837335,,0.06279009035899999,,0.16266198558199998,2017-08-31 03:03:42,15.912222222222223
743,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000120_RFP_000.tif,Pos1,0.113800502294,,0.131873340253,,0.20380002384399998,,2017-08-31 03:03:42,15.912222222222223
746,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000121_RFP_000.tif,Pos1,0.118240578789,,0.126902280633,,0.199392226485,,2017-08-31 03:08:48,15.997222222222222
747,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000121_YFP_000.tif,Pos1,,0.0620044223901,,0.06159575908480001,,0.149997418718,2017-08-31 03:08:49,15.9975
750,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000122_RFP_000.tif,Pos1,0.096301447406,,0.10453933055299999,,0.15649391952299999,,2017-08-31 03:13:54,16.08222222222222
751,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000122_YFP_000.tif,Pos1,,0.06257588214319999,,0.0620858091784,,0.155942949073,2017-08-31 03:13:55,16.0825
754,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000123_YFP_000.tif,Pos1,,0.0625936587292,,0.0621328845402,,0.156109718811,2017-08-31 03:19:01,16.1675
755,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000123_RFP_000.tif,Pos1,0.11344325238399999,,0.127899979584,,0.20213021871,,2017-08-31 03:19:01,16.1675
758,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000124_YFP_000.tif,Pos1,,0.0633074196109,,0.0626656682884,,0.157946145538,2017-08-31 03:24:07,16.2525
759,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000124_RFP_000.tif,Pos1,0.09116981964889999,,0.105608815517,,0.155393672667,,2017-08-31 03:24:07,16.2525
762,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000125_RFP_000.tif,Pos1,0.0900295762641,,0.100784396117,,0.150346050874,,2017-08-31 03:29:13,16.3375
763,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000125_YFP_000.tif,Pos1,,0.0629514014671,,0.06230072368219999,,0.16228060454399998,2017-08-31 03:29:14,16.337777777777777
766,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000126_RFP_000.tif,Pos1,0.110429152546,,0.129527048034,,0.202090951028,,2017-08-31 03:34:19,16.4225
767,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000126_YFP_000.tif,Pos1,,0.06348996127,,0.0628268340657,,0.160795691665,2017-08-31 03:34:20,16.422777777777778
770,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000127_RFP_000.tif,Pos1,0.11384815005400001,,0.128274153217,,0.206096166201,,2017-08-31 03:39:26,16.50777777777778
771,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000127_YFP_000.tif,Pos1,,0.0620397544602,,0.0616170254096,,0.149770509164,2017-08-31 03:39:27,16.508055555555554
774,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000128_RFP_000.tif,Pos1,0.104305549058,,0.123943177426,,0.192355838078,,2017-08-31 03:44:33,16.593055555555555
775,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000128_YFP_000.tif,Pos1,,0.0630951618678,,0.0625397587812,,0.156299395737,2017-08-31 03:44:33,16.593055555555555
778,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000129_RFP_000.tif,Pos1,0.107507045371,,0.124320273149,,0.198052659024,,2017-08-31 03:49:39,16.678055555555556
779,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000129_YFP_000.tif,Pos1,,0.0628039707764,,0.0622638995734,,0.157030601301,2017-08-31 03:49:39,16.678055555555556
782,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000130_RFP_000.tif,Pos1,0.108088997786,,0.12497209404000001,,0.199821252448,,2017-08-31 03:54:45,16.763055555555557
783,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000130_YFP_000.tif,Pos1,,0.06289236728230001,,0.062379758832599996,,0.15735042349199999,2017-08-31 03:54:45,16.763055555555557
786,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000131_RFP_000.tif,Pos1,0.114314773231,,0.137047631237,,0.218239873891,,2017-08-31 03:59:51,16.848055555555554
787,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000131_YFP_000.tif,Pos1,,0.0636270001755,,0.0629536279948,,0.159738109345,2017-08-31 03:59:52,16.848333333333333
790,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000132_RFP_000.tif,Pos1,0.109010278055,,0.130562052336,,0.207039474988,,2017-08-31 04:04:57,16.933055555555555
791,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000132_YFP_000.tif,Pos1,,0.0634087726833,,0.0627750149869,,0.158069128083,2017-08-31 04:04:58,16.933333333333334
794,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000133_RFP_000.tif,Pos1,0.116332764159,,0.13257892760099999,,0.216734170525,,2017-08-31 04:10:04,17.018333333333334
795,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000133_YFP_000.tif,Pos1,,0.0629969926615,,0.06248259297040001,,0.157499556722,2017-08-31 04:10:04,17.018333333333334
798,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000134_RFP_000.tif,Pos1,0.117994642226,,0.138575738237,,0.224200734624,,2017-08-31 04:15:10,17.10333333333333
799,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000134_YFP_000.tif,Pos1,,0.0642786676322,,0.0592220513055,,0.115397157941,2017-08-31 04:15:11,17.10361111111111
802,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000135_RFP_000.tif,Pos1,0.08506652060460002,,0.0994884491728,,0.147951341327,,2017-08-31 04:20:16,17.188333333333333
803,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000135_YFP_000.tif,Pos1,,0.0638060042055,,0.0631272158787,,0.16185178738199998,2017-08-31 04:20:17,17.18861111111111
806,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000136_RFP_000.tif,Pos1,0.10280762260199999,,0.122493090231,,0.193267352424,,2017-08-31 04:25:22,17.273333333333333
807,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000136_YFP_000.tif,Pos1,,0.06374223844190001,,0.0630550148969,,0.16023159370200002,2017-08-31 04:25:23,17.273611111111112
810,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000137_RFP_000.tif,Pos1,0.10973999267100001,,0.126896192945,,0.208208440288,,2017-08-31 04:30:29,17.35861111111111
811,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000137_YFP_000.tif,Pos1,,0.0630296272896,,0.06245200001540001,,0.15734440951099998,2017-08-31 04:30:29,17.35861111111111
814,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000138_YFP_000.tif,Pos1,,0.06389647906859999,,0.0632365625772,,0.16162893219799998,2017-08-31 04:35:35,17.44361111111111
815,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000138_RFP_000.tif,Pos1,0.119243392555,,0.140542402254,,0.230063337711,,2017-08-31 04:35:35,17.44361111111111
818,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000139_RFP_000.tif,Pos1,0.0890083981343,,0.10454658707699999,,0.157433646461,,2017-08-31 04:40:41,17.52861111111111
819,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000139_YFP_000.tif,Pos1,,0.0646275743327,,0.0638576679051,,0.171034056164,2017-08-31 04:40:42,17.52888888888889
822,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000140_RFP_000.tif,Pos1,0.08778184732960001,,0.10191690082299999,,0.15631641898499998,,2017-08-31 04:45:47,17.613611111111112
823,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000140_YFP_000.tif,Pos1,,0.0634821784861,,0.0622261391902,,0.159393555498,2017-08-31 04:45:48,17.613888888888887
826,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000141_YFP_000.tif,Pos1,,0.0635195004726,,0.0628696883233,,0.159803790133,2017-08-31 04:50:54,17.698888888888888
827,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000141_RFP_000.tif,Pos1,0.10131998373,,0.118712636208,,0.190941405542,,2017-08-31 04:50:54,17.698888888888888
830,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000142_RFP_000.tif,Pos1,0.107805222888,,0.132234218376,,0.212016963285,,2017-08-31 04:55:59,17.78361111111111
831,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000142_YFP_000.tif,Pos1,,0.0643902436436,,0.06362952727490001,,0.164061959417,2017-08-31 04:56:00,17.78388888888889
834,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000143_YFP_000.tif,Pos1,,0.0634277432191,,0.0628298893411,,0.159179619927,2017-08-31 05:01:06,17.86888888888889
835,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000143_RFP_000.tif,Pos1,0.09102184086689999,,0.10541702900599999,,0.16545504345599998,,2017-08-31 05:01:06,17.86888888888889
838,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000144_YFP_000.tif,Pos1,,0.0633314754885,,0.06207613706619999,,0.15674990377599998,2017-08-31 05:06:12,17.95388888888889
839,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000144_RFP_000.tif,Pos1,0.0871776412453,,0.103808564529,,0.158717142501,,2017-08-31 05:06:12,17.95388888888889
842,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000145_RFP_000.tif,Pos1,0.114928942029,,0.133403346611,,0.223894906592,,2017-08-31 05:11:18,18.038888888888888
843,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000145_YFP_000.tif,Pos1,,0.063621826393,,0.0629976882822,,0.1602604473,2017-08-31 05:11:19,18.039166666666667
846,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000146_RFP_000.tif,Pos1,0.0909506940979,,0.10923605461699999,,0.169173578015,,2017-08-31 05:16:24,18.12388888888889
847,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000146_YFP_000.tif,Pos1,,0.0642696104929,,0.0627925926385,,0.161057603943,2017-08-31 05:16:25,18.124166666666667
850,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000147_YFP_000.tif,Pos1,,0.0641208089709,,0.0626869495497,,0.159309494901,2017-08-31 05:21:31,18.20916666666667
851,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000147_RFP_000.tif,Pos1,0.112670438203,,0.138793823559,,0.228282893229,,2017-08-31 05:21:31,18.20916666666667
854,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000148_RFP_000.tif,Pos1,0.12247548089600001,,0.143422122014,,0.243438184531,,2017-08-31 05:26:37,18.294166666666666
855,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000148_YFP_000.tif,Pos1,,0.06407437758949999,,0.06332978867790001,,0.161109432302,2017-08-31 05:26:38,18.294444444444444
858,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000149_RFP_000.tif,Pos1,0.103954579989,,0.121507323147,,0.199643398147,,2017-08-31 05:31:43,18.379166666666666
859,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000149_YFP_000.tif,Pos1,,0.0639714768045,,0.0626162258345,,0.16063534134500002,2017-08-31 05:31:44,18.379444444444445
862,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000150_RFP_000.tif,Pos1,0.10251740442700001,,0.125331754625,,0.202320764255,,2017-08-31 05:36:49,18.464166666666667
863,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000150_YFP_000.tif,Pos1,,0.0647291927272,,0.06321663994059999,,0.163798628109,2017-08-31 05:36:50,18.464444444444446
866,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000151_YFP_000.tif,Pos1,,0.06479459464430001,,0.0632709917427,,0.165575996186,2017-08-31 05:41:56,18.549444444444443
867,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000151_RFP_000.tif,Pos1,0.0883014786399,,0.106587131271,,0.165317341245,,2017-08-31 05:41:56,18.549444444444443
870,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000152_YFP_000.tif,Pos1,,0.064852877083,,0.0632889860977,,0.165495854812,2017-08-31 05:47:02,18.634444444444444
871,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000152_RFP_000.tif,Pos1,0.113899425541,,0.14095855658099998,,0.235121351289,,2017-08-31 05:47:02,18.634444444444444
874,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000153_YFP_000.tif,Pos1,,0.064636020422,,0.0631149792091,,0.163701728675,2017-08-31 05:52:08,18.719444444444445
875,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000153_RFP_000.tif,Pos1,0.10364227058,,0.127495464916,,0.208058577477,,2017-08-31 05:52:08,18.719444444444445
878,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000154_YFP_000.tif,Pos1,,0.065033826809,,0.063388028798,,0.164922093936,2017-08-31 05:57:15,18.80472222222222
879,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000154_RFP_000.tif,Pos1,0.101912858599,,0.13061182527,,0.21320290920499999,,2017-08-31 05:57:15,18.80472222222222
882,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000155_RFP_000.tif,Pos1,0.106714290891,,0.139514313566,,0.23199430830899997,,2017-08-31 06:02:20,18.889444444444443
883,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000155_YFP_000.tif,Pos1,,0.0646120529852,,0.063043665515,,0.161504868487,2017-08-31 06:02:21,18.889722222222222
886,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000156_RFP_000.tif,Pos1,0.09848018199560002,,0.125925085013,,0.20693502649,,2017-08-31 06:07:27,18.974722222222223
887,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000156_YFP_000.tif,Pos1,,0.0647095146656,,0.06321376379369999,,0.163416503771,2017-08-31 06:07:27,18.974722222222223
890,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000157_RFP_000.tif,Pos1,0.110624485712,,0.144688994162,,0.24426121393000003,,2017-08-31 06:12:33,19.059722222222224
891,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000157_YFP_000.tif,Pos1,,0.0649670540606,,0.0633782572733,,0.164481654248,2017-08-31 06:12:33,19.059722222222224
894,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000158_YFP_000.tif,Pos1,,0.06427628776769999,,0.0627907489546,,0.161318299911,2017-08-31 06:17:39,19.14472222222222
895,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000158_RFP_000.tif,Pos1,0.104284280792,,0.131021356193,,0.22291799033000004,,2017-08-31 06:17:39,19.14472222222222
898,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000159_RFP_000.tif,Pos1,0.0905285418069,,0.11507478018100001,,0.185291015979,,2017-08-31 06:22:45,19.22972222222222
899,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000159_YFP_000.tif,Pos1,,0.0649657274497,,0.06336627332780001,,0.164647545539,2017-08-31 06:22:46,19.23
902,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000160_RFP_000.tif,Pos1,0.11959535091600001,,0.147814169487,,0.260836421094,,2017-08-31 06:27:51,19.314722222222223
903,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000160_YFP_000.tif,Pos1,,0.0643694600729,,0.0629096665676,,0.162436427484,2017-08-31 06:27:52,19.315
906,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000161_YFP_000.tif,Pos1,,0.0643977611053,,0.062929799596,,0.162340136205,2017-08-31 06:32:58,19.4
907,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000161_RFP_000.tif,Pos1,0.09519867485160001,,0.11519935862099999,,0.18089051468800002,,2017-08-31 06:32:58,19.4
910,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000162_RFP_000.tif,Pos1,0.119584685287,,0.145281758004,,0.250139859252,,2017-08-31 06:38:04,19.485
911,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000162_YFP_000.tif,Pos1,,0.0642071351294,,0.0635263419659,,0.16535989828400002,2017-08-31 06:38:04,19.485
914,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000163_RFP_000.tif,Pos1,0.120158924686,,0.140323594005,,0.246733468387,,2017-08-31 06:43:10,19.57
915,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000163_YFP_000.tif,Pos1,,0.0644143437415,,0.0629240104285,,0.161781241351,2017-08-31 06:43:11,19.57027777777778
918,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000164_RFP_000.tif,Pos1,0.09922779873889999,,0.11798558911399999,,0.198012680036,,2017-08-31 06:48:16,19.655
919,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000164_YFP_000.tif,Pos1,,0.0643197121643,,0.0628962814223,,0.159853253442,2017-08-31 06:48:17,19.655277777777776
922,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000165_RFP_000.tif,Pos1,0.104734769677,,0.12999004688100002,,0.21648242284000002,,2017-08-31 06:53:22,19.74
923,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000165_YFP_000.tif,Pos1,,0.06542964327959999,,0.0637428273321,,0.165877979151,2017-08-31 06:53:23,19.740277777777777
926,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000166_RFP_000.tif,Pos1,0.08855325762389998,,0.10845256322499999,,0.172012527594,,2017-08-31 06:58:29,19.825277777777778
927,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000166_YFP_000.tif,Pos1,,0.06447161745640001,,0.06361177827890001,,0.163726595476,2017-08-31 06:58:29,19.825277777777778
930,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000167_RFP_000.tif,Pos1,0.103817769113,,0.129255104445,,0.215960573761,,2017-08-31 07:03:35,19.91027777777778
931,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000167_YFP_000.tif,Pos1,,0.06427704465459999,,0.0635240926715,,0.162159378892,2017-08-31 07:03:35,19.91027777777778
934,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000168_RFP_000.tif,Pos1,0.11593611492900001,,0.144078168159,,0.247172945633,,2017-08-31 07:08:41,19.995277777777776
935,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000168_YFP_000.tif,Pos1,,0.0655389560174,,0.0638843116363,,0.165898791582,2017-08-31 07:08:42,19.995555555555555
938,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000169_YFP_000.tif,Pos1,,0.0640789743666,,0.06338640635619999,,0.16378024830000001,2017-08-31 07:13:48,20.080555555555556
939,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000169_RFP_000.tif,Pos1,0.12244511925200001,,0.144786136173,,0.257473686039,,2017-08-31 07:13:48,20.080555555555556
942,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000170_RFP_000.tif,Pos1,0.117063457277,,0.144520548672,,0.250321567736,,2017-08-31 07:18:54,20.165555555555557
943,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000170_YFP_000.tif,Pos1,,0.06471487365949999,,0.0632312026958,,0.166482755955,2017-08-31 07:18:54,20.165555555555557
946,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000171_RFP_000.tif,Pos1,0.103151483876,,0.12733280103800002,,0.215098584089,,2017-08-31 07:24:00,20.250555555555554
947,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000171_YFP_000.tif,Pos1,,0.0639096879888,,0.0632780714889,,0.15834198715999998,2017-08-31 07:24:01,20.250833333333333
950,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000172_RFP_000.tif,Pos1,0.0894197547314,,0.108356693477,,0.175331159692,,2017-08-31 07:29:06,20.335555555555555
951,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000172_YFP_000.tif,Pos1,,0.06478538619969999,,0.0640267177824,,0.165956025766,2017-08-31 07:29:07,20.335833333333333
954,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000173_RFP_000.tif,Pos1,0.110774242828,,0.13885056948799998,,0.24006223435199997,,2017-08-31 07:34:13,20.420833333333334
955,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000173_YFP_000.tif,Pos1,,0.0647918585594,,0.0640121158058,,0.165762362043,2017-08-31 07:34:13,20.420833333333334
958,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000174_YFP_000.tif,Pos1,,0.0649196173123,,0.0634263390922,,0.16667479793,2017-08-31 07:39:19,20.50583333333333
959,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000174_RFP_000.tif,Pos1,0.11512104660700001,,0.14296536272,,0.24978725635000001,,2017-08-31 07:39:19,20.50583333333333
962,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000175_RFP_000.tif,Pos1,0.11820541007400001,,0.1471760257,,0.257111153492,,2017-08-31 07:44:25,20.590833333333332
963,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000175_YFP_000.tif,Pos1,,0.0644097079285,,0.0636413878427,,0.160173008061,2017-08-31 07:44:26,20.59111111111111
966,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000176_YFP_000.tif,Pos1,,0.0656469863646,,0.0633349006559,,0.166200166391,2017-08-31 07:49:32,20.676111111111112
967,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000176_RFP_000.tif,Pos1,0.12451926748299999,,0.150692826962,,0.26987279762899996,,2017-08-31 07:49:32,20.676111111111112
970,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000177_YFP_000.tif,Pos1,,0.0650976675063,,0.0636003430499,,0.16752040429099999,2017-08-31 07:54:38,20.761111111111113
971,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000177_RFP_000.tif,Pos1,0.11953491235300001,,0.14874430087999999,,0.261862548949,,2017-08-31 07:54:38,20.761111111111113
974,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000178_YFP_000.tif,Pos1,,0.06443531596049999,,0.0630925887996,,0.16438299792000002,2017-08-31 07:59:44,20.84611111111111
975,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000178_RFP_000.tif,Pos1,0.105329366304,,0.127457414021,,0.222913013737,,2017-08-31 07:59:44,20.84611111111111
978,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000179_RFP_000.tif,Pos1,0.12466045313400001,,0.155450628495,,0.275716373639,,2017-08-31 08:04:50,20.93111111111111
979,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000179_YFP_000.tif,Pos1,,0.0651636373343,,0.0636666189832,,0.16786637716699998,2017-08-31 08:04:51,20.93138888888889
982,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000180_YFP_000.tif,Pos1,,0.0645785118943,,0.0632236505583,,0.16546024393300002,2017-08-31 08:09:57,21.01638888888889
983,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000180_RFP_000.tif,Pos1,0.112315499233,,0.13685525826099998,,0.244322052077,,2017-08-31 08:09:57,21.01638888888889
